timestamp_utc,timestamp_cdt,temp_f,temp_c,station,source
2026-03-22T21:00:00+00:00,2026-03-22 16:00,91.4,33,KAUS,synoptic
2026-03-22T21:00:00+00:00,2026-03-22 16:00,91.4,33,KAUS,synoptic
2026-03-22T21:00:00+00:00,2026-03-22 16:00,91.4,33,KAUS,synoptic
2026-03-22T21:00:00+00:00,2026-03-22 16:00,91.4,33,KAUS,synoptic
2026-03-22T21:00:00+00:00,2026-03-22 16:00,91.4,33,KAUS,synoptic
2026-03-22T21:05:00+00:00,2026-03-22 16:05,93.2,34,KAUS,synoptic
2026-03-22T21:05:00+00:00,2026-03-22 16:05,93.2,34,KAUS,synoptic
2026-03-22T21:05:00+00:00,2026-03-22 16:05,93.2,34,KAUS,synoptic
2026-03-22T21:05:00+00:00,2026-03-22 16:05,93.2,34,KAUS,synoptic
2026-03-22T21:05:00+00:00,2026-03-22 16:05,93.2,34,KAUS,synoptic
2026-03-22T21:10:00+00:00,2026-03-22 16:10,91.4,33,KAUS,synoptic
2026-03-22T21:10:00+00:00,2026-03-22 16:10,91.4,33,KAUS,synoptic
2026-03-22T21:10:00+00:00,2026-03-22 16:10,91.4,33,KAUS,synoptic
2026-03-22T21:10:00+00:00,2026-03-22 16:10,91.4,33,KAUS,synoptic
2026-03-22T21:10:00+00:00,2026-03-22 16:10,91.4,33,KAUS,synoptic
2026-03-22T21:15:00+00:00,2026-03-22 16:15,91.4,33,KAUS,synoptic
2026-03-22T21:15:00+00:00,2026-03-22 16:15,91.4,33,KAUS,synoptic
2026-03-22T21:15:00+00:00,2026-03-22 16:15,91.4,33,KAUS,synoptic
2026-03-22T21:15:00+00:00,2026-03-22 16:15,91.4,33,KAUS,synoptic
2026-03-22T21:15:00+00:00,2026-03-22 16:15,91.4,33,KAUS,synoptic
2026-03-22T21:20:00+00:00,2026-03-22 16:20,91.4,33,KAUS,synoptic
2026-03-22T21:20:00+00:00,2026-03-22 16:20,91.4,33,KAUS,synoptic
2026-03-22T21:20:00+00:00,2026-03-22 16:20,91.4,33,KAUS,synoptic
2026-03-22T21:20:00+00:00,2026-03-22 16:20,91.4,33,KAUS,synoptic
2026-03-22T21:20:00+00:00,2026-03-22 16:20,91.4,33,KAUS,synoptic
